Highlight,Book Title,Book Author,Amazon Book ID,Note,Color,Tags,Location Type,Location,Highlighted at,Document tags
有了这样经得起历史考验的正确革命路线，才能诞生出革命的军队，才会有革命的战略，最终才有名将们扬名立万的战术问题。再看这革命路线，何止无智名，无勇功，根本看起来和军事都不沾边呢！太上，不知有之。其次，亲而誉之。悠兮其贵言，功成事遂，百姓皆谓我自然。信然！,有人说善战者无赫赫之功，那如何解释名将的赫赫战功？ - 知乎,zhihu.com,,,,,offset,1816,2022-06-23 07:07:16.960279+00:00,
军争指两军争利，争取有利于胜利的先机。敌我双方都争取先到达战场，在有利地形上展开有利态势，以逸待劳的迎击敌军，从而获得胜利。而两军争取有利条件的难点就是如何以迂为直，以患为利，以迂回的方式更快达到现场，把不利条件变为有利条件。直觉上，直接比迂回可以更快的达到目的，但是现实却不是这样。因为这不是单独一方的行军，还有对方进行竞争，对于自己最直接的路线，敌人也会预料到，敌人更容易采取计谋来阻碍你，从而是你达到的时间加长。而迂回的道路是出乎敌人预料的，路上没有敌人的阻力，更容易更早的达到战场。李德•哈特在《战略论：间接路线》中就推崇间接路线而不是直接路线。他写道：“在人类历史的长河中，进行战争所采取的‘路线’，如果不具有某种程度的‘间接性’，不能从而使敌人感到措手不及，难以应付，那么，也就难于使战争取得有效的结果。这种‘间接路线’，既有物理性的，也有心理性的；通常都是物理性的，但终归总是心理性的。在战略上，最漫长的迂回道路，常常又是达到目的的最短途径。,《孙子兵法》第七篇《军争》的主要原则,zhuanlan.zhihu.com,,,,,offset,1282,2022-06-14 08:44:13.976370+00:00,
【译文】所以，由于我迂回前进，又对敌诱之以利，使敌不知我意欲何去，因而出发虽后，却能先于敌人到达战地。,《孙子兵法》第七篇《军争》的主要原则,zhuanlan.zhihu.com,,,,,offset,2002,2022-06-14 08:47:34.469691+00:00,
所以，要采取表面迂远的进军路线去迷惑敌人，并用小利去引诱敌人。这样，即使在敌人之后出发，也能比敌人先期到达战地，这就是懂得变迂为直的策略原则的掌握运用了。,军争篇第七_新浪军事_新浪网,jczs.news.sina.com.cn,,邓艾偷渡剑阁,,,offset,26456,2022-06-14 08:50:12.638821+00:00,
结合上下文可能更好理解。故善攻者，敌不知其所守；善守者，敌不知其所攻。微乎微乎，至于无形；神乎神乎，至于无声，故能为敌之司命。译文：善于进攻的人，敌人不知道怎么防守；善于防守的人，敌人不知道如何进攻。微妙啊微妙，到了无形的境界；神奇啊神奇，到了无声的境界，所以可以成为敌人命运的主宰。这句话讲的是防守和进攻，玄妙到了无声无形的境界，让敌人无法了解实情，所以敌人无法做出应对，我方就可以成为敌方命运的主宰。,"如何理解孙子“微乎微乎，至于无声；神乎神乎，至于无形”？-无声,孙子,无形,神乎",wukong.toutiao.com,,,,,offset,2026,2022-06-13 08:42:52.588927+00:00,
在回答之前，我们先来看《尚书•大禹谟》中的一段“人心惟危，道心惟微；惟精惟一，允执厥中。”这十六个字便是儒学乃至中国文化传统中著名的“十六字心传”。此传心发要讲得是“师师密付本心”的心法，是传的大道，是大道的功能德性。“微乎微乎，至于无声；神乎神乎，至于无形。”出自《孙子兵法•虚实篇》。 其前文是“凡先处战地而待敌者佚，后处战地而趋战者劳。故善战者，致人而不致于人。能使敌人自至者，利之也；能使敌人不得至者，害之也。故敌佚能劳之，饱能饥之，安能动之。出其所不趋，趋其所不意。行千里而不劳者，行于无人之地也；攻而必取者，攻其所不守也。守而必固者，守其所不攻也。故善攻者，敌不知其所守；善守者，敌不知其所攻。” 我们暂且把“微乎微乎，至于无声；神乎神乎，至于无形”称为后文。后文是在说前文这些表现出来的战争的景象，在我眼中的这些景象，这些“識”，都是依我大道的智所显现出来的识呀！（注：识的繁体字，識。指的是古代战场上手里拿着“戈”，听着战鼓的音声，口中喊着言语。）孙子此句，是在赞叹。赞叹战场上的“識”景是根据我的思维整理、实战调遣而来的呀！都是我的大道的智现行的呀！能现出如此“識”的大道的智，是微乎其微，无声无形啊！我也想喊一句：“微乎微乎，止于无声；微乎微乎，止于无形。”,"如何理解孙子“微乎微乎，至于无声；神乎神乎，至于无形”？-无声,孙子,无形,神乎",wukong.toutiao.com,,,,,offset,1366,2022-06-13 08:43:02.137820+00:00,
The Keys to the White House: Forecast for 2020,The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,,,,offset,3073,2022-06-07 13:08:53.737575+00:00,
"Instead, the Keys are 13 simple true/false questions, based on the insight that presidential elections are votes up or down on the broadly defined strength and performance of the party holding the White House. That is, governing, not campaigning, counts in electing or reelecting the American president.",The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,,,,offset,4406,2022-06-07 13:11:39.061745+00:00,
"We based our Keys to the White House model on the retrospective study of all American presidential elections from 1860 to 1980. The same model has since then successfully predicted the results of all nine American presidential elections from 1984 to 2016, often years in advance of the election and in defiance of the polls and the pundits (Keilis-Borok & Lichtman, 1981).",The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,方法,,,offset,6303,2022-06-07 13:24:33.345800+00:00,
"The Keys to the White House are based on the insight that American presidential election results are primarily referenda on the performance of the party controlling the White House, and that politics as usual by the challenging candidate will have no impact on results. Whether or not the sitting president is seeking reelection, the American electorate chooses a president according to how well the White House party has governed the nation, as measured by the consequential events and episodes of a term—economic boom and bust, foreign policy successes and failures, social unrest, scandal, and policy innovation. Nothing that a candidate says or does during a campaign, when the public discounts everything as political, changes his or her prospects at the polls. Debates, advertising, television appearances, news coverage, and campaign strategies—the usual grist for the punditry mills—count for virtually nothing on Election Day. That is why the Keys have successfully predicted election outcomes, often long before the campaign even begins and always without reference to the campaign.",The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,胜兵先胜，后求战。,,,offset,8269,2022-06-07 13:43:05.558733+00:00,
"Answers to some of the questions posed in the Keys require the kind of informed evaluations that historians invariably rely on in drawing conclusions about past events. Two constraints distinguish these assessments from the ad hoc judgments offered by conventional political commentators. First, all judgment calls are made consistently across elections; the threshold standards established in the study of previous elections must be applied to future contests as well. Second, each Key has an explicit definition that is briefly summarized in Table 1 (Jones, 2007; Lichtman, 2020; Tetlock, 2017).",The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,,,,offset,9850,2022-06-07 13:48:13.516267+00:00,
"The Keys include no polling data, but are based on the big picture of how well the party in power and the country are faring prior to an election. In addition, the Keys do not presume that voters are driven by economic concerns alone.",The Keys to the White House: Forecast for 2020,hdsr.mitpress.mit.edu,,,,,offset,7584,2022-06-07 13:27:24.909007+00:00,
人们曾经认为，共同的灾难会让人类团结一致，新冠疫情的全球性流行证明这只是一个美好的愿望。,【科学】新冠疫情与外星人,view.inews.qq.com,,,,,offset,1608,2022-06-07 14:00:40.564243+00:00,
新冠疫情提醒我们要避免对未来的直线思维，但预测未来重大意外事件是十分困难的，在这方面，科幻小说提供了一个有用的思维方式：我们可以进行思想实验，把各种可能性排列出来，排列的越多越好，虽然我们不可能投入资源对所有的可能性都做出实际上的准备，但我们至少能够在思想和心理上做好准备，至少能让我们意识到未来之路的形状，知道它不是一条直线，而是曲折和变幻莫测的。,【科学】新冠疫情与外星人,view.inews.qq.com,,,,,offset,1963,2022-06-07 14:00:35.078748+00:00,
【科学】新冠疫情与外星人,【科学】新冠疫情与外星人,view.inews.qq.com,,,,,offset,163,2022-06-07 14:00:27.326510+00:00,
“继往圣之绝学，为生民立命（《王阳明》）”,中华乃华夏之中华_民建文苑_中国民主建国会杭州市委员会,hzmj.org.cn,,,,,offset,1651,2022-05-30 10:27:15.339261+00:00,
"《孙子兵法》为兵家大成，言尽武略，虽不入兵家前十，已为存者之极。《六略》、《三韬》为治世之大成，为君、为臣、为商、为民皆可读之。《鬼谷子》，取“心思若神鬼，胸有巇谷”之意，以“正反捭阖”之术，得“以语观人，以语御人，应答激辩”之法,至“符言”篇，言天下大治、用兵小略，更有术于其中。至于《易》《道德经》《严华经》则仁者见仁、智者见智，见山得山，见岭得岭。今略拣精要以明华夏之文化。",中华乃华夏之中华_民建文苑_中国民主建国会杭州市委员会,hzmj.org.cn,,,,,offset,2486,2022-05-30 10:29:02.093607+00:00,
"You have two problems:


Useless Use of Echo in Backticks
Always quote what you echo


So the fixed code is","Printing asterisk (""*"") in bash shell",stackoverflow.com,,,,,offset,14568,2022-01-29 16:18:20.483135+00:00,
